ad_date,campaign_name,total_spend,total_impressions,total_clicks,total_value,cpc,cpm,ctr,romi
26/07/2021,Crazy discounts,16.15,11088,119,14.29,0.14,1.46,0.010732323,0.884829721
26/07/2021,Electronics,139.42,62018,468,179.15,0.3,2.25,0.007546196,1.284966289
26/07/2021,Lookalike,243.33,95097,372,199.47,0.65,2.56,0.003911795,0.819750955
26/07/2021,Promos,33.8,21674,97,62.44,0.35,1.56,0.004475408,1.847337278
26/07/2021,Wholesale,97.44,15605,238,94.29,0.41,6.24,0.015251522,0.967672414
25/07/2021,Crazy discounts,19.65,15049,197,26.61,0.1,1.31,0.013090571,1.354198473
25/07/2021,Electronics,67.44,97650,545,109.91,0.12,0.69,0.005581157,1.629744958
25/07/2021,Lookalike,385.37,47244,2240,614.35,0.17,8.16,0.047413428,1.594182214
25/07/2021,New items,73.11,7299,256,111.3,0.29,10.02,0.035073298,1.522363562
25/07/2021,Promos,38.31,16337,130,72.42,0.29,2.34,0.007957397,1.89036805
25/07/2021,Wholesale,171.31,34276,196,211.6,0.87,5,0.005718287,1.235187671
24/07/2021,Crazy discounts,8.73,27815,88,13.56,0.1,0.31,0.003163761,1.553264605
24/07/2021,Electronics,343.95,31673,728,573.83,0.47,10.86,0.022984877,1.668352958
24/07/2021,Lookalike,558.18,168764,766,838.08,0.73,3.31,0.004538883,1.501451145
24/07/2021,New items,60.78,20553,239,90.15,0.25,2.96,0.011628473,1.483218164
24/07/2021,Promos,12.01,23463,130,22.39,0.09,0.51,0.005540638,1.864279767
24/07/2021,Wholesale,178.32,42533,159,264.06,1.12,4.19,0.003738274,1.480820996
23/07/2021,Crazy discounts,6.71,25988,294,10.87,0.02,0.26,0.011312914,1.619970194
23/07/2021,Electronics,312.46,106354,378,447.29,0.83,2.94,0.003554168,1.431511233
23/07/2021,Lookalike,735.74,218342,1594,804,0.46,3.37,0.007300474,1.09277734
23/07/2021,New items,41.1,20187,267,40.76,0.15,2.04,0.013226334,0.991727494
23/07/2021,Promos,36.77,15439,165,69.96,0.22,2.38,0.010687221,1.90263802
23/07/2021,Wholesale,204.3,31965,182,230.46,1.12,6.39,0.005693728,1.12804699
22/07/2021,Crazy discounts,11.96,7535,155,17.24,0.08,1.59,0.02057067,1.441471572
22/07/2021,Electronics,249.26,124048,310,233.58,0.8,2.01,0.002499033,0.937093798
22/07/2021,Lookalike,373.26,133929,1921,429.91,0.19,2.79,0.014343421,1.151770884
22/07/2021,New items,13.67,9249,272,16.35,0.05,1.48,0.029408585,1.196049744
22/07/2021,Promos,47.99,3797,120,73.09,0.4,12.64,0.031603898,1.52302563
22/07/2021,Wholesale,85.99,11233,262,117.97,0.33,7.66,0.023324134,1.37190371
21/07/2021,Crazy discounts,13.66,4032,249,13.41,0.05,3.39,0.061755952,0.981698389
21/07/2021,Electronics,123.15,29413,516,144.56,0.24,4.19,0.017543263,1.173853025
21/07/2021,Lookalike,513.15,165356,2933,827.71,0.17,3.1,0.017737488,1.612998149
21/07/2021,Promos,59.17,17283,64,132.66,0.92,3.42,0.003703061,2.242014534
21/07/2021,Wholesale,133.23,28393,139,154.97,0.96,4.69,0.004895573,1.163176462
20/07/2021,Crazy discounts,20.68,24982,103,16.97,0.2,0.83,0.004122969,0.820599613
20/07/2021,Electronics,60.87,119557,798,66.33,0.08,0.51,0.006674641,1.089699359
20/07/2021,Lookalike,415.09,164444,1285,523.14,0.32,2.52,0.00781421,1.260304994
20/07/2021,New items,71.16,19429,342,82.3,0.21,3.66,0.017602553,1.156548623
20/07/2021,Promos,16.11,23946,106,18.35,0.15,0.67,0.004426627,1.139044072
20/07/2021,Wholesale,136.35,30658,184,190.44,0.74,4.45,0.006001696,1.39669967
19/07/2021,Crazy discounts,11.75,13161,166,17.63,0.07,0.89,0.012613023,1.500425532
19/07/2021,Electronics,315.32,57646,472,443.44,0.67,5.47,0.008187905,1.406317392
19/07/2021,Lookalike,443.19,190048,1491,452.45,0.3,2.33,0.007845386,1.020893973
19/07/2021,New items,20.71,24955,158,29.49,0.13,0.83,0.006331397,1.423949783
19/07/2021,Promos,59.78,3688,149,78.26,0.4,16.21,0.040401302,1.309133489
19/07/2021,Wholesale,194.68,18976,99,252.36,1.97,10.26,0.005217116,1.296281077
18/07/2021,Crazy discounts,14.87,24994,193,17.85,0.08,0.59,0.007721853,1.200403497
18/07/2021,Electronics,273.2,43755,170,311.46,1.61,6.24,0.00388527,1.140043924
18/07/2021,Lookalike,634.71,194372,1001,578.15,0.63,3.27,0.005149919,0.910888437
18/07/2021,New items,64.12,14044,252,93.9,0.25,4.57,0.017943606,1.464441672
18/07/2021,Promos,35.93,7982,59,49.38,0.61,4.5,0.007391631,1.374338992
18/07/2021,Wholesale,179.55,25753,158,186.48,1.14,6.97,0.006135208,1.038596491
17/07/2021,Crazy discounts,36.08,17498,73,27.4,0.49,2.06,0.004171905,0.759423503
17/07/2021,Electronics,77.69,41392,345,135.62,0.23,1.88,0.008334944,1.745655812
17/07/2021,Lookalike,288.03,99642,1055,314.66,0.27,2.89,0.010587905,1.092455647
17/07/2021,New items,17.56,5010,158,23.34,0.11,3.5,0.031536926,1.329157175
17/07/2021,Promos,20.27,6737,162,36.43,0.13,3.01,0.024046311,1.797237296
17/07/2021,Wholesale,106.88,44722,80,129.61,1.34,2.39,0.001788829,1.212668413
16/07/2021,Crazy discounts,19.24,15074,299,23.46,0.06,1.28,0.019835478,1.219334719
16/07/2021,Electronics,352.56,102035,147,291.46,2.4,3.46,0.001440682,0.826696165
16/07/2021,Lookalike,167.45,82741,1332,218.24,0.13,2.02,0.016098428,1.303314422
16/07/2021,New items,41.29,9272,107,55.78,0.39,4.45,0.011540121,1.350932429
16/07/2021,Promos,54.46,6248,181,86.92,0.3,8.72,0.02896927,1.596033786
15/07/2021,Crazy discounts,5.62,5510,222,6.34,0.03,1.02,0.040290381,1.128113879
15/07/2021,Electronics,235.43,28930,610,254.9,0.39,8.14,0.021085378,1.082699741
15/07/2021,Lookalike,219.68,37459,1520,217.23,0.14,5.86,0.040577698,0.988847414
15/07/2021,New items,59,8938,202,69.63,0.29,6.6,0.022600134,1.180169492
15/07/2021,Promos,61.54,5228,152,96.56,0.4,11.77,0.029074216,1.569060773
15/07/2021,Wholesale,149.6,25095,224,205.25,0.67,5.96,0.008926081,1.371991979
14/07/2021,Crazy discounts,20.19,14016,127,16.62,0.16,1.44,0.009061073,0.823179792
14/07/2021,Electronics,162.47,64629,964,151.43,0.17,2.51,0.014915905,0.932048994
14/07/2021,Lookalike,172.93,84177,427,195.03,0.4,2.05,0.005072645,1.127797375
14/07/2021,New items,24.17,18658,174,38.88,0.14,1.3,0.009325758,1.60860571
14/07/2021,Wholesale,77.94,12133,262,90.68,0.3,6.42,0.021594,1.163459071
13/07/2021,Crazy discounts,17.51,14449,161,24.87,0.11,1.21,0.01114264,1.420331239
13/07/2021,Electronics,80.74,25299,773,75.7,0.1,3.19,0.030554567,0.937577409
13/07/2021,Lookalike,334.27,77193,722,352.76,0.46,4.33,0.00935318,1.055314566
13/07/2021,New items,52.06,16148,147,85.29,0.35,3.22,0.009103295,1.638301959
13/07/2021,Promos,67.84,5927,91,140.26,0.75,11.45,0.015353467,2.067511792
13/07/2021,Wholesale,145.49,29783,139,153.28,1.05,4.89,0.004667092,1.053543199
12/07/2021,Brand,1.51,2506,0,2.3,,0.6,0,1.523178808
12/07/2021,Crazy discounts,6.34,5439,71,9.81,0.09,1.17,0.01305387,1.547318612
12/07/2021,Lookalike,344.92,139163,1527,515.31,0.23,2.48,0.010972744,1.493998608
12/07/2021,New items,6.53,3256,34,9.29,0.19,2.01,0.01044226,1.422664625
12/07/2021,Promos,46.4,7716,35,87.9,1.33,6.01,0.004536029,1.894396552
12/07/2021,Wholesale,230.75,25598,201,243.02,1.15,9.01,0.007852176,1.053174431
11/07/2021,Crazy discounts,30.88,16177,77,33.67,0.4,1.91,0.004759844,1.090349741
11/07/2021,Electronics,31.8,11137,116,44.82,0.27,2.86,0.010415731,1.409433962
11/07/2021,Lookalike,104.1,61401,1824,109.02,0.06,1.7,0.029706357,1.047262248
11/07/2021,New items,51.41,15503,212,45.78,0.24,3.32,0.013674773,0.890488232
11/07/2021,Promos,21.71,6453,26,44.44,0.84,3.36,0.004029134,2.046982957
11/07/2021,Wholesale,111.23,25310,290,100.29,0.38,4.39,0.011457922,0.90164524
10/07/2021,Crazy discounts,19.36,10161,149,32.68,0.13,1.91,0.014663911,1.688016529
10/07/2021,Electronics,311.83,22984,402,438.3,0.78,13.57,0.017490428,1.40557355
10/07/2021,Lookalike,24.13,9017,193,18.95,0.13,2.68,0.021404015,0.785329465
10/07/2021,New items,26.16,13575,350,37.95,0.07,1.93,0.025782689,1.450688073
10/07/2021,Promos,21.6,15796,46,25.2,0.47,1.37,0.00291213,1.166666667
10/07/2021,Wholesale,39.3,12814,135,58.58,0.29,3.07,0.010535352,1.490585242
09/07/2021,Brand,4.86,13684,12,7.6,0.41,0.36,0.000876937,1.563786008
09/07/2021,Crazy discounts,33.39,14133,121,51.4,0.28,2.36,0.008561523,1.539383049
09/07/2021,Electronics,174.69,60544,510,189.25,0.34,2.89,0.008423626,1.083347644
09/07/2021,Lookalike,182.28,160077,560,212.07,0.33,1.14,0.003498316,1.163429888
09/07/2021,New items,38.32,18184,109,43.35,0.35,2.11,0.005994281,1.131263048
09/07/2021,Promos,23.71,10037,56,35.33,0.42,2.36,0.005579356,1.49008857
09/07/2021,Wholesale,122.48,20249,158,152.47,0.78,6.05,0.007802854,1.244856303
08/07/2021,Brand,4.82,6192,5,4.75,0.96,0.78,0.000807494,0.985477178
08/07/2021,Crazy discounts,20.56,17050,75,20.46,0.27,1.21,0.004398827,0.995136187
08/07/2021,Electronics,47.9,15941,473,43.33,0.1,3,0.029671915,0.904592902
08/07/2021,Lookalike,162.19,57687,930,130.11,0.17,2.81,0.016121483,0.802207288
08/07/2021,New items,11.9,4415,148,15.4,0.08,2.7,0.033522084,1.294117647
08/07/2021,Wholesale,82.02,26549,137,78.69,0.6,3.09,0.00516027,0.959400146
07/07/2021,Crazy discounts,31.23,25493,153,27.34,0.2,1.23,0.006001648,0.875440282
07/07/2021,Electronics,158.44,21127,210,124.99,0.75,7.5,0.009939887,0.788879071
07/07/2021,Lookalike,294.64,103211,1928,407,0.15,2.85,0.018680179,1.381346728
07/07/2021,New items,14.3,13737,115,22.18,0.12,1.04,0.008371551,1.551048951
07/07/2021,Promos,39.56,15586,34,88.58,1.16,2.54,0.002181445,2.239130435
07/07/2021,Wholesale,58.83,23373,152,65.44,0.39,2.52,0.00650323,1.112357641
06/07/2021,Crazy discounts,15.7,20701,236,26.05,0.07,0.76,0.011400415,1.659235669
06/07/2021,Lookalike,269.6,85918,1265,335.34,0.21,3.14,0.014723341,1.24384273
06/07/2021,New items,38.09,9735,92,36.39,0.41,3.91,0.009450437,0.955368863
06/07/2021,Wholesale,111.47,14947,111,107.81,1,7.46,0.007426239,0.967166054
05/07/2021,Crazy discounts,9.34,16785,213,16.28,0.04,0.56,0.012689902,1.743040685
05/07/2021,Electronics,115.55,47259,342,186.21,0.34,2.45,0.007236717,1.611510169
05/07/2021,Lookalike,266.75,162244,1215,211.61,0.22,1.64,0.007488721,0.793289597
05/07/2021,New items,16.88,6512,21,25.19,0.8,2.59,0.003224816,1.492298578
05/07/2021,Promos,58.47,17130,243,138.71,0.24,3.41,0.014185639,2.372327689
05/07/2021,Wholesale,69.13,3230,34,59.81,2.03,21.4,0.010526316,0.865181542
04/07/2021,Crazy discounts,26.51,15334,229,24.72,0.12,1.73,0.014934133,0.93247831
04/07/2021,Lookalike,139.11,49048,1958,151.74,0.07,2.84,0.039920078,1.09079146
04/07/2021,New items,39.15,10856,252,56.62,0.16,3.61,0.02321297,1.446232439
04/07/2021,Promos,28.01,7131,237,38.5,0.12,3.93,0.03323517,1.374509104
04/07/2021,Wholesale,44.03,2260,53,68.35,0.83,19.48,0.023451327,1.55235067
03/07/2021,Crazy discounts,28.34,11110,242,32.38,0.12,2.55,0.021782178,1.142554693
03/07/2021,Electronics,123.75,18073,337,136.13,0.37,6.85,0.0186466,1.100040404
03/07/2021,Lookalike,187.87,189676,1388,272.5,0.14,0.99,0.007317742,1.45047107
03/07/2021,New items,33.31,10891,206,45.46,0.16,3.06,0.0189147,1.364755329
03/07/2021,Promos,23.16,14213,224,34.06,0.1,1.63,0.01576022,1.470639033
03/07/2021,Wholesale,122.38,19370,175,148.35,0.7,6.32,0.00903459,1.212207877
02/07/2021,Crazy discounts,7.22,24982,48,11.87,0.15,0.29,0.001921383,1.644044321
02/07/2021,Electronics,42.39,28917,165,34.51,0.26,1.47,0.005705986,0.814107101
02/07/2021,Lookalike,453.09,97476,662,514.36,0.68,4.65,0.006791415,1.135226997
02/07/2021,New items,43.38,9913,152,57.87,0.29,4.38,0.015333401,1.334024896
02/07/2021,Promos,29.78,11467,283,42.34,0.11,2.6,0.024679515,1.42175957
02/07/2021,Wholesale,39.07,19629,114,38.96,0.34,1.99,0.005807733,0.997184541
01/07/2021,Crazy discounts,16.73,15442,226,24.38,0.07,1.08,0.01463541,1.457262403
01/07/2021,Electronics,104.64,6533,143,130.84,0.73,16.02,0.021888872,1.250382263
01/07/2021,Lookalike,511.49,66934,1540,752.65,0.33,7.64,0.023007739,1.471485269
01/07/2021,New items,7.63,14784,225,6.35,0.03,0.52,0.015219156,0.832241153
01/07/2021,Wholesale,52.28,6795,106,76.29,0.49,7.69,0.015599706,1.459257842
30/06/2021,Crazy discounts,26.71,4680,77,27.29,0.35,5.71,0.016452991,1.021714714
30/06/2021,Electronics,54.52,10885,175,83.91,0.31,5.01,0.01607717,1.539068232
30/06/2021,Lookalike,443.88,29185,1583,699.06,0.28,15.21,0.054240192,1.574885104
30/06/2021,Promos,55.32,24712,36,59.68,1.54,2.24,0.001456782,1.078814172
30/06/2021,Wholesale,75.53,6457,85,66.29,0.89,11.7,0.013164008,0.877664504
29/06/2021,Crazy discounts,13.69,19900,82,18.29,0.17,0.69,0.004120603,1.336011687
29/06/2021,Electronics,68.78,11929,175,76.36,0.39,5.77,0.014670132,1.110206455
29/06/2021,Lookalike,384.41,34404,1956,517.9,0.2,11.17,0.056853854,1.347259437
29/06/2021,New items,24.22,10870,205,39.13,0.12,2.23,0.018859246,1.615606936
29/06/2021,Promos,20.91,25573,77,29.3,0.27,0.82,0.003010988,1.401243424
29/06/2021,Wholesale,48.28,5629,66,63.1,0.73,8.58,0.011724996,1.306959403
28/06/2021,Brand,1.24,3782,3,2.03,0.41,0.33,0.000793231,1.637096774
28/06/2021,Crazy discounts,27.08,7072,150,29.96,0.18,3.83,0.021210407,1.106351551
28/06/2021,Electronics,71.67,12360,198,120.05,0.36,5.8,0.016019417,1.67503837
28/06/2021,Lookalike,193.29,101314,978,214.48,0.2,1.91,0.009653158,1.10962802
28/06/2021,New items,19.54,7049,138,33.87,0.14,2.77,0.019577245,1.733367451
28/06/2021,Promos,40.23,5595,134,91.1,0.3,7.19,0.023949955,2.264479244
28/06/2021,Wholesale,49.98,6480,69,59.87,0.72,7.71,0.010648148,1.197879152
27/06/2021,Brand,1.26,2665,3,1.61,0.42,0.47,0.001125704,1.277777778
27/06/2021,Crazy discounts,8.32,6086,200,11.74,0.04,1.37,0.032862307,1.411057692
27/06/2021,Electronics,48.95,16395,158,69.99,0.31,2.99,0.009637084,1.429826353
27/06/2021,Lookalike,312.81,100576,1527,334.14,0.2,3.11,0.015182549,1.068188357
27/06/2021,New items,20.09,11547,63,28.79,0.32,1.74,0.005455963,1.433051269
27/06/2021,Promos,56.32,24722,57,85.5,0.99,2.28,0.002305639,1.518110795
27/06/2021,Wholesale,86.47,9546,73,114.82,1.18,9.06,0.007647182,1.327859373
26/06/2021,Brand,4.39,8789,8,4.39,0.55,0.5,0.000910229,1
26/06/2021,Crazy discounts,23.9,8505,100,37.97,0.24,2.81,0.01175779,1.588702929
26/06/2021,Electronics,48.64,9270,124,83.5,0.39,5.25,0.013376483,1.716694079
26/06/2021,Lookalike,287.59,76543,539,362.38,0.53,3.76,0.007041794,1.260057721
26/06/2021,New items,34.42,3855,220,31.5,0.16,8.93,0.057068742,0.915165601
26/06/2021,Promos,53.37,24310,142,91.58,0.38,2.2,0.005841218,1.715945288
26/06/2021,Wholesale,59.89,3242,99,85.42,0.6,18.47,0.030536706,1.426281516
25/06/2021,Brand,2.15,11675,3,3.65,0.72,0.18,0.000256959,1.697674419
25/06/2021,Electronics,39.26,14720,84,36.53,0.47,2.67,0.005706522,0.930463576
25/06/2021,Lookalike,493.94,74203,943,420.17,0.52,6.66,0.012708381,0.850649877
25/06/2021,New items,21.72,8390,74,31.13,0.29,2.59,0.008820024,1.433241252
25/06/2021,Promos,14.82,18405,228,27.69,0.07,0.81,0.012387938,1.868421053
25/06/2021,Wholesale,52.87,5893,59,88.15,0.9,8.97,0.010011878,1.667297144
24/06/2021,Brand,4.35,4508,9,5.81,0.48,0.96,0.001996451,1.335632184
24/06/2021,Crazy discounts,11.3,17881,282,9.91,0.04,0.63,0.01577093,0.87699115
24/06/2021,Electronics,30.53,17991,137,39.78,0.22,1.7,0.007614919,1.302980675
24/06/2021,Lookalike,159.1,129586,1808,192.98,0.09,1.23,0.013952124,1.212947832
24/06/2021,New items,18.69,9873,52,25.67,0.36,1.89,0.005266889,1.373461744
24/06/2021,Promos,28.06,22773,155,50.29,0.18,1.23,0.006806306,1.792230934
24/06/2021,Wholesale,39.63,6801,80,59.12,0.5,5.83,0.011762976,1.491799142
23/06/2021,Brand,1,1023,0,1.26,,0.98,0,1.26
23/06/2021,Crazy discounts,12.68,14911,163,10.26,0.08,0.85,0.010931527,0.809148265
23/06/2021,Electronics,19.83,8035,101,16.49,0.2,2.47,0.012570006,0.831568331
23/06/2021,Lookalike,28.78,5400,104,33.17,0.28,5.33,0.019259259,1.152536484
23/06/2021,New items,19.58,9060,53,32.59,0.37,2.16,0.00584989,1.664453524
23/06/2021,Promos,44.42,14998,153,87.33,0.29,2.96,0.01020136,1.966006303
23/06/2021,Wholesale,32.89,5639,88,32.97,0.37,5.83,0.015605604,1.00243235
22/06/2021,Crazy discounts,24.68,17665,192,21.99,0.13,1.4,0.01086895,0.891004862
22/06/2021,Electronics,14.74,11321,24,15.74,0.61,1.3,0.002119954,1.067842605
22/06/2021,Lookalike,17.62,8296,29,20.35,0.61,2.12,0.003495661,1.154937571
22/06/2021,New items,31.6,1982,37,53.09,0.85,15.94,0.018668012,1.680063291
22/06/2021,Promos,38.75,16144,71,74.62,0.55,2.4,0.004397919,1.925677419
22/06/2021,Wholesale,58.88,11479,43,67.53,1.37,5.13,0.003745971,1.146908967
21/06/2021,Electronics,21.73,3232,19,23.41,1.14,6.72,0.005878713,1.077312471
21/06/2021,Lookalike,344.14,167457,1188,297.9,0.29,2.06,0.007094359,0.865636078
21/06/2021,New items,49.03,6517,347,53.52,0.14,7.52,0.053245358,1.091576586
21/06/2021,Wholesale,57.57,11466,89,80.94,0.65,5.02,0.007762079,1.405940594
20/06/2021,Crazy discounts,10.85,6741,302,8.76,0.04,1.61,0.044800475,0.807373272
20/06/2021,Electronics,30.7,7820,76,52.29,0.4,3.93,0.00971867,1.703257329
20/06/2021,Lookalike,95.92,110543,818,102.42,0.12,0.87,0.007399835,1.067764804
20/06/2021,New items,26.52,17979,280,39.87,0.09,1.48,0.015573725,1.503393665
20/06/2021,Promos,16.47,24796,277,17.89,0.06,0.66,0.011171157,1.086217365
20/06/2021,Wholesale,60.77,16724,171,96.57,0.36,3.63,0.010224827,1.589106467
19/06/2021,Crazy discounts,10.83,8790,251,15.45,0.04,1.23,0.028555176,1.426592798
19/06/2021,Electronics,12.33,6808,29,13.29,0.43,1.81,0.004259694,1.077858881
19/06/2021,Lookalike,361.77,146096,1068,598.11,0.34,2.48,0.007310262,1.653288001
19/06/2021,New items,14.55,9548,113,23.03,0.13,1.52,0.011834939,1.582817869
19/06/2021,Promos,14.73,13207,213,34.66,0.07,1.12,0.016127811,2.353021045
19/06/2021,Wholesale,83.39,4644,48,126.88,1.74,17.96,0.010335917,1.521525363
18/06/2021,Crazy discounts,24.3,12846,68,29.31,0.36,1.89,0.005293477,1.20617284
18/06/2021,Electronics,10.68,5318,42,12.89,0.25,2.01,0.007897706,1.206928839
18/06/2021,Lookalike,171.12,81118,1403,222.93,0.12,2.11,0.017295791,1.302769986
18/06/2021,New items,16.99,19051,308,17.43,0.06,0.89,0.01616713,1.025897587
18/06/2021,Promos,19.02,8148,168,40.89,0.11,2.33,0.020618557,2.149842271
18/06/2021,Wholesale,79.71,12836,199,102.93,0.4,6.21,0.015503272,1.291305984
17/06/2021,Crazy discounts,12.44,2765,106,11.35,0.12,4.5,0.038336347,0.912379421
17/06/2021,Electronics,10.39,8622,28,17.69,0.37,1.21,0.003247506,1.702598653
17/06/2021,Lookalike,132.23,56926,1277,129.39,0.1,2.32,0.022432632,0.978522272
17/06/2021,Promos,21.36,13156,220,38.56,0.1,1.62,0.016722408,1.805243446
17/06/2021,Wholesale,42.42,6045,97,55.97,0.44,7.02,0.016046319,1.3194248
16/06/2021,Crazy discounts,14.46,12042,82,19.09,0.18,1.2,0.0068095,1.320193638
16/06/2021,Electronics,39.32,9058,93,39.71,0.42,4.34,0.010267167,1.009918616
16/06/2021,Lookalike,273.26,49082,1377,245.64,0.2,5.57,0.028055091,0.898924102
16/06/2021,New items,27.09,6789,50,27.08,0.54,3.99,0.007364855,0.99963086
16/06/2021,Promos,25.09,27955,216,47,0.12,0.9,0.007726704,1.873256277
15/06/2021,Lookalike,240.09,59138,1578,380.41,0.15,4.06,0.026683351,1.584447499
15/06/2021,New items,34.44,14163,92,56.97,0.37,2.43,0.006495799,1.654181185
15/06/2021,Promos,58.51,22773,134,82.25,0.44,2.57,0.005884161,1.405742608
14/06/2021,Crazy discounts,9.61,8386,264,11.97,0.04,1.15,0.03148104,1.245577523
14/06/2021,Electronics,6.84,7309,47,9.68,0.15,0.94,0.006430428,1.415204678
14/06/2021,Lookalike,187.43,109115,1177,259.44,0.16,1.72,0.010786785,1.384196767
14/06/2021,New items,31.02,12362,80,27.05,0.39,2.51,0.006471445,0.872018053
14/06/2021,Promos,23.2,18837,156,27.07,0.15,1.23,0.008281573,1.166810345
13/06/2021,Crazy discounts,12.06,22025,114,15.32,0.11,0.55,0.005175936,1.270315091
13/06/2021,Electronics,29.14,4670,41,23.68,0.71,6.24,0.008779443,0.812628689
13/06/2021,Lookalike,77.81,3584,273,97.99,0.29,21.71,0.076171875,1.259349698
13/06/2021,New items,57.05,9520,243,93.7,0.23,5.99,0.02552521,1.642418931
13/06/2021,Promos,14.73,5307,47,22.96,0.31,2.78,0.008856228,1.558723693
12/06/2021,Brand,1.49,8688,5,1.55,0.3,0.17,0.000575506,1.040268456
12/06/2021,Crazy discounts,4.88,7807,107,6.62,0.05,0.63,0.013705649,1.356557377
12/06/2021,Electronics,11.14,3269,71,15.68,0.16,3.41,0.02171918,1.407540395
12/06/2021,Lookalike,289.53,83600,484,224.52,0.6,3.46,0.005789474,0.775463683
12/06/2021,New items,41.17,13634,199,46.06,0.21,3.02,0.014595863,1.118775808
12/06/2021,Promos,21.54,4708,20,24.51,1.08,4.58,0.004248088,1.137883008
11/06/2021,Brand,2.26,11641,3,2.78,0.75,0.19,0.00025771,1.230088496
11/06/2021,Crazy discounts,1.02,10480,21,0.82,0.05,0.1,0.002003817,0.803921569
11/06/2021,Electronics,23.28,7293,84,33.76,0.28,3.19,0.011517894,1.450171821
11/06/2021,Lookalike,445.48,128400,765,639.09,0.58,3.47,0.005957944,1.434609859
11/06/2021,New items,70.52,24812,134,106.23,0.53,2.84,0.005400613,1.506381168
11/06/2021,Promos,26.65,10421,124,46.51,0.21,2.56,0.01189905,1.74521576
10/06/2021,Brand,11.67,20009,1,18.24,11.67,0.58,4.99775E-05,1.562982005
10/06/2021,Crazy discounts,10.81,8585,227,10.1,0.05,1.26,0.026441468,0.934320074
10/06/2021,Electronics,5.43,3429,21,7.46,0.26,1.58,0.006124234,1.373848987
10/06/2021,Lookalike,202.48,55894,679,333.69,0.3,3.62,0.012147994,1.648014619
10/06/2021,New items,15.5,17423,201,23.41,0.08,0.89,0.011536475,1.510322581
10/06/2021,Promos,36.82,17872,91,82.61,0.4,2.06,0.005091764,2.243617599
09/06/2021,Brand,12.81,19204,8,20.51,1.6,0.67,0.00041658,1.601092896
09/06/2021,Crazy discounts,8.68,8449,22,14.04,0.39,1.03,0.002603858,1.617511521
09/06/2021,Electronics,13.9,3682,72,18.88,0.19,3.78,0.01955459,1.358273381
09/06/2021,Lookalike,477.32,146862,1645,672.78,0.29,3.25,0.011200991,1.409494679
09/06/2021,New items,25.12,10877,105,29.48,0.24,2.31,0.009653397,1.173566879
09/06/2021,Promos,7.29,4621,77,16.3,0.09,1.58,0.01666306,2.235939643
08/06/2021,Brand,7.1,18363,1,9.98,7.1,0.39,5.44573E-05,1.405633803
08/06/2021,Electronics,29.17,1798,24,42.93,1.22,16.22,0.013348165,1.471717518
08/06/2021,Lookalike,45.8,9165,152,40.89,0.3,5,0.016584834,0.89279476
08/06/2021,New items,29.74,13219,233,32.14,0.13,2.25,0.017626144,1.080699395
08/06/2021,Promos,14.63,18685,75,18.71,0.2,0.78,0.004013915,1.278879016
07/06/2021,Brand,0.62,5179,5,0.69,0.12,0.12,0.000965437,1.112903226
07/06/2021,Electronics,18.47,2556,75,24.67,0.25,7.23,0.029342723,1.33567948
07/06/2021,Lookalike,474.2,54287,1666,687.92,0.28,8.74,0.030688747,1.450695909
07/06/2021,New items,17.55,14620,109,25.8,0.16,1.2,0.00745554,1.47008547
07/06/2021,Promos,20.88,4803,191,46.67,0.11,4.35,0.039766812,2.235153257
06/06/2021,Brand,11.89,7320,3,18.84,3.96,1.62,0.000409836,1.584524811
06/06/2021,Electronics,32.46,2159,44,48.44,0.74,15.03,0.020379805,1.492298213
06/06/2021,Lookalike,153.31,147252,305,154.7,0.5,1.04,0.002071279,1.009066597
06/06/2021,New items,31.05,6782,174,53.41,0.18,4.58,0.025656149,1.720128824
06/06/2021,Promos,18.46,13903,95,30.63,0.19,1.33,0.006833058,1.659263272
05/06/2021,Brand,3.03,26022,6,5.02,0.51,0.12,0.000230574,1.656765677
05/06/2021,Electronics,25.51,4960,32,23.37,0.8,5.14,0.006451613,0.916111329
05/06/2021,Lookalike,392.61,79388,1297,534.84,0.3,4.95,0.016337482,1.362267899
05/06/2021,New items,12.87,6174,168,13.55,0.08,2.08,0.027210884,1.052836053
05/06/2021,Promos,9.85,9599,126,20.2,0.08,1.03,0.013126367,2.050761421
04/06/2021,Electronics,5.55,5910,42,8.8,0.13,0.94,0.007106599,1.585585586
04/06/2021,Lookalike,785.99,141078,1790,1257.18,0.44,5.57,0.012688017,1.599485999
04/06/2021,Promos,20.14,14192,54,39.21,0.37,1.42,0.003804961,1.946871897
03/06/2021,Electronics,12.71,4978,18,19.72,0.71,2.55,0.00361591,1.551534225
03/06/2021,Lookalike,216.14,224487,563,303.45,0.38,0.96,0.00250794,1.403951143
03/06/2021,New items,28.47,5439,136,24.34,0.21,5.23,0.025004596,0.854935019
03/06/2021,Promos,12.29,18060,56,15.25,0.22,0.68,0.003100775,1.240846216
02/06/2021,Brand,2.89,10249,2,3.8,1.45,0.28,0.000195141,1.314878893
02/06/2021,Electronics,19.98,10097,25,18.65,0.8,1.98,0.002475983,0.933433433
02/06/2021,Lookalike,771.06,319834,3677,796.52,0.21,2.41,0.011496589,1.03301948
02/06/2021,New items,43.43,16026,139,66.13,0.31,2.71,0.008673406,1.522680175
02/06/2021,Promos,34.27,11981,200,50.12,0.17,2.86,0.016693097,1.462503648
